date,home_team,away_team,elo_home_before,elo_away_before,elo_home_after,elo_away_after
2009-09-09,Trinidad and Tobago,United States,1664.09,1876.24,1650.54,1889.79
2009-09-09,Wales,Russia,1643.93,1923.82,1628.79,1938.96
2009-09-09,Uruguay,Colombia,1810.84,1785.67,1839.17,1757.34
2009-09-09,Paraguay,Argentina,1819.7,1899.0,1845.72,1872.98
2009-09-09,Brazil,Chile,2156.47,1894.51,2166.72,1884.26
2009-09-09,Venezuela,Peru,1777.81,1599.91,1793.09,1584.63
2009-09-09,Liechtenstein,Finland,1217.26,1691.04,1237.41,1670.89
2009-09-09,Serbia,France,1866.16,1905.12,1865.4,1905.88
2009-09-09,Latvia,Switzerland,1603.7,1877.17,1617.31,1863.56
2009-09-09,Qatar,Oman,1642.28,1728.97,1643.63,1727.62
2009-09-09,Japan,Ghana,1858.9,1836.47,1870.87,1824.5
2009-09-09,Jordan,New Zealand,1543.58,1625.62,1526.14,1643.06
2009-09-09,Albania,Denmark,1515.17,1850.74,1531.4,1834.52
2009-09-09,Andorra,Kazakhstan,1139.26,1387.92,1121.86,1405.32
2009-09-09,Angola,Cape Verde,1567.16,1472.32,1563.75,1475.73
2009-09-09,Armenia,Belgium,1377.99,1600.79,1413.03,1565.75
2009-09-09,Belarus,Ukraine,1607.05,1827.34,1617.95,1816.43
2009-09-09,Bolivia,Ecuador,1655.19,1772.44,1626.07,1801.56
2009-09-09,Bosnia and Herzegovina,Turkey,1702.3,1859.59,1709.48,1852.41
2009-09-09,Cameroon,Gabon,1823.37,1674.37,1834.95,1662.79
2009-09-09,Czech Republic,San Marino,1812.42,1043.37,1813.27,1042.52
2009-09-09,Norway,North Macedonia,1748.02,1587.44,1759.03,1576.43
2009-09-09,England,Croatia,2043.22,1932.71,2070.5,1905.43
2009-09-09,El Salvador,Costa Rica,1612.51,1788.8,1644.87,1756.44
2009-09-09,Israel,Luxembourg,1717.81,1141.35,1720.35,1138.81
2009-09-09,Iceland,Georgia,1471.81,1470.97,1488.22,1454.56
2009-09-09,Hungary,Portugal,1649.42,1847.89,1635.1,1862.21
2009-09-09,Italy,Bulgaria,1976.43,1825.67,1993.67,1808.43
2009-09-09,Faroe Islands,Lithuania,1227.21,1639.17,1269.89,1596.48
2009-09-09,Germany,Azerbaijan,2003.47,1393.63,2005.57,1391.52
2009-09-11,Malaysia,Lesotho,1335.09,1265.95,1352.24,1248.8
2009-09-19,South Africa,Madagascar,1645.07,1422.48,1649.48,1418.07
2009-09-20,Saint Kitts and Nevis,Saint Vincent and the Grenadines,1337.68,1408.78,1338.46,1408.0
2009-09-30,Argentina,Ghana,1872.98,1824.5,1886.88,1810.6
2009-09-30,China PR,Botswana,1638.92,1426.61,1647.02,1418.51
2009-09-30,Mexico,Colombia,1975.46,1757.34,1955.54,1777.27
2009-10-02,Egypt,Mauritius,1773.03,1224.59,1774.62,1223.01
2009-10-05,Kuwait,Libya,1537.11,1582.09,1538.75,1580.44
2009-10-08,Croatia,Qatar,1905.43,1643.63,1909.08,1639.98
2009-10-08,Japan,Hong Kong,1870.87,1368.34,1873.68,1365.53
2009-10-10,Malawi,Ivory Coast,1473.74,1851.37,1491.42,1833.69
2009-10-10,Luxembourg,Switzerland,1138.81,1863.56,1137.12,1865.25
2009-10-10,Malta,Angola,1274.03,1563.75,1269.97,1567.81
2009-10-10,Japan,Scotland,1873.68,1712.89,1882.48,1704.09
2009-10-10,Israel,Moldova,1720.35,1484.76,1732.01,1473.1
2009-10-10,Mexico,El Salvador,1955.54,1644.87,1964.9,1635.51
2009-10-10,Kuwait,Jordan,1538.75,1526.14,1551.09,1513.81
2009-10-10,Montenegro,Georgia,1574.45,1454.56,1587.57,1441.45
2009-10-10,Ukraine,England,1816.43,2070.5,1853.1,2033.83
2009-10-10,Portugal,Hungary,1862.21,1635.1,1876.38,1620.93
2009-10-10,Russia,Germany,1938.96,2005.57,1916.11,2028.43
2009-10-10,Serbia,Romania,1865.4,1802.16,1898.28,1769.27
2009-10-10,Slovakia,Slovenia,1716.99,1648.42,1669.16,1696.25
2009-10-10,Republic of Ireland,Italy,1817.87,1993.67,1826.2,1985.34
2009-10-10,United Arab Emirates,Palestine,1495.11,1313.25,1487.64,1320.72
2009-10-10,Venezuela,Paraguay,1793.09,1845.72,1769.27,1869.54
2009-10-10,Zambia,Egypt,1517.71,1774.62,1506.52,1785.8
2009-10-10,Norway,South Africa,1759.03,1649.48,1766.33,1642.17
2009-10-10,Honduras,United States,1867.73,1889.79,1841.8,1915.72
2009-10-10,Liechtenstein,Azerbaijan,1237.41,1391.52,1211.89,1417.05
2009-10-10,Gabon,Morocco,1662.79,1716.55,1699.18,1680.16
2009-10-10,Argentina,Peru,1886.88,1584.63,1892.46,1579.05
2009-10-10,Armenia,Spain,1413.03,2137.55,1412.06,2138.51
2009-10-10,Australia,Netherlands,1873.56,2081.48,1879.0,2076.03
2009-10-10,Austria,Lithuania,1634.34,1596.48,1652.4,1578.42
2009-10-10,Bahrain,New Zealand,1750.31,1643.06,1740.14,1653.23
2009-10-10,Belarus,Kazakhstan,1617.95,1405.32,1635.29,1387.98
2009-10-10,Belgium,Turkey,1565.75,1852.41,1623.07,1795.08
2009-10-10,Cameroon,Togo,1834.95,1562.25,1846.29,1550.91
2009-10-10,Colombia,Chile,1777.27,1884.26,1747.12,1914.41
2009-10-10,Cyprus,Bulgaria,1537.88,1808.43,1603.45,1742.86
2009-10-10,Czech Republic,Poland,1813.27,1686.77,1832.41,1667.64
2009-10-10,Denmark,Sweden,1834.52,1807.31,1853.27,1788.56
2009-10-10,Ecuador,Uruguay,1801.56,1839.17,1776.7,1864.02
2009-10-10,Estonia,Bosnia and Herzegovina,1470.22,1709.48,1452.1,1727.61
2009-10-10,Finland,Wales,1670.89,1628.79,1688.67,1611.01
2009-10-10,France,Faroe Islands,1905.88,1269.89,1907.7,1268.08
2009-10-10,Costa Rica,Trinidad and Tobago,1756.44,1650.54,1784.24,1622.74
2009-10-10,Greece,Latvia,1756.07,1617.31,1777.26,1596.12
2009-10-11,Nigeria,Mozambique,1827.89,1539.93,1833.89,1533.92
2009-10-11,Tunisia,Kenya,1765.8,1489.83,1772.17,1483.45
2009-10-11,Bolivia,Brazil,1626.07,2166.72,1671.38,2121.41
2009-10-11,Mali,Sudan,1649.24,1460.09,1658.92,1450.41
2009-10-11,Guinea,Burkina Faso,1583.05,1561.68,1557.58,1587.16
2009-10-11,Benin,Ghana,1512.23,1810.6,1550.96,1771.87
2009-10-11,Algeria,Rwanda,1683.25,1425.4,1693.71,1414.94
2009-10-11,North Macedonia,Qatar,1576.43,1639.98,1589.73,1626.68
2009-10-13,Congo,North Korea,1494.68,1660.7,1500.37,1655.01
2009-10-13,Iceland,South Africa,1488.22,1642.17,1504.74,1625.66
2009-10-14,South Korea,Senegal,1865.55,1645.18,1872.24,1638.49
2009-10-14,Latvia,Moldova,1596.12,1473.1,1609.07,1460.15
2009-10-14,Liechtenstein,Wales,1211.89,1611.01,1203.38,1619.52
2009-10-14,Lithuania,Serbia,1578.42,1898.28,1618.04,1858.66
2009-10-14,United States,Costa Rica,1915.72,1784.24,1904.21,1795.75
2009-10-14,Peru,Bolivia,1579.05,1671.38,1605.96,1644.47
2009-10-14,Poland,Slovakia,1667.64,1669.16,1640.31,1696.48
2009-10-14,Portugal,Malta,1876.38,1269.97,1878.53,1267.82
2009-10-14,San Marino,Slovenia,1042.52,1696.25,1039.99,1698.78
2009-10-14,Romania,Faroe Islands,1769.27,1268.08,1772.17,1265.18
2009-10-14,Sweden,Albania,1788.56,1531.4,1800.8,1519.15
2009-10-14,Switzerland,Israel,1865.25,1732.01,1853.65,1743.61
2009-10-14,Trinidad and Tobago,Mexico,1622.74,1964.9,1639.21,1948.43
2009-10-14,Tunisia,Saudi Arabia,1772.17,1779.22,1757.8,1793.59
2009-10-14,Turkey,Armenia,1795.08,1412.06,1800.58,1406.56
2009-10-14,United Arab Emirates,Jordan,1487.64,1513.81,1505.53,1495.92
2009-10-14,Kazakhstan,Croatia,1387.98,1909.08,1384.99,1912.07
2009-10-14,Qatar,DR Congo,1626.68,1516.95,1622.77,1520.87
2009-10-14,Uruguay,Argentina,1864.02,1892.46,1838.54,1917.95
2009-10-14,Paraguay,Colombia,1869.54,1747.12,1817.01,1799.65
2009-10-14,Republic of Ireland,Montenegro,1826.2,1587.57,1809.86,1603.91
2009-10-14,Italy,Cyprus,1985.34,1603.45,1989.03,1599.76
2009-10-14,Andorra,Ukraine,1121.86,1853.1,1119.99,1854.97
2009-10-14,Angola,Cameroon,1567.81,1846.29,1576.32,1837.78
2009-10-14,Australia,Oman,1879.0,1727.62,1887.41,1719.22
2009-10-14,Azerbaijan,Russia,1417.05,1916.11,1437.68,1895.47
2009-10-14,Bosnia and Herzegovina,Spain,1727.61,2138.51,1718.26,2147.86
2009-10-14,Brazil,Venezuela,2121.41,1769.27,2101.72,1788.96
2009-10-14,Bulgaria,Georgia,1742.86,1441.45,1754.07,1430.23
2009-10-14,Japan,Togo,1882.48,1550.91,1887.6,1545.79
2009-10-14,Czech Republic,Northern Ireland,1832.41,1605.83,1816.53,1621.71
2009-10-14,Chile,Ecuador,1914.41,1776.7,1926.57,1764.54
2009-10-14,Germany,Finland,2028.43,1688.67,2009.03,1708.07
2009-10-14,France,Austria,1907.7,1652.4,1918.29,1641.81
2009-10-14,Greece,Luxembourg,1777.26,1137.12,1778.14,1136.23
2009-10-14,England,Belarus,2033.83,1635.29,2039.74,1629.39
2009-10-14,El Salvador,Honduras,1635.51,1841.8,1621.63,1855.68
2009-10-14,Denmark,Hungary,1853.27,1620.93,1813.16,1661.04
2009-10-14,Estonia,Belgium,1452.1,1623.07,1500.15,1575.02
2009-10-17,Zimbabwe,Mauritius,1440.82,1223.01,1450.69,1213.14
2009-10-18,Comoros,Botswana,1140.32,1418.51,1150.95,1407.88
2009-10-18,Eswatini,Seychelles,1273.15,1234.23,1287.36,1220.01
2009-10-19,Zimbabwe,Lesotho,1450.69,1248.8,1440.77,1258.72
2009-10-20,Botswana,Eswatini,1407.88,1287.36,1418.54,1276.7
2009-10-20,Seychelles,Comoros,1220.01,1150.95,1200.88,1170.09
2009-10-20,Vietnam,Turkmenistan,1468.63,1415.75,1477.75,1406.64
2009-10-21,Mauritius,Lesotho,1213.14,1258.72,1199.22,1272.63
2009-10-22,Eswatini,Comoros,1276.7,1170.09,1296.37,1150.42
2009-10-22,Singapore,Turkmenistan,1539.9,1406.64,1552.08,1394.46
2009-10-22,Seychelles,Botswana,1200.88,1418.54,1190.21,1429.2
2009-10-24,Vietnam,Singapore,1477.75,1552.08,1478.64,1551.18
2009-10-25,Malawi,Mozambique,1491.42,1533.92,1477.36,1547.98
2009-10-25,Namibia,Zambia,1432.81,1506.52,1420.16,1519.18
2009-10-26,Kuwait,Syria,1551.09,1682.99,1566.85,1667.23
2009-10-26,Zimbabwe,Botswana,1440.77,1429.2,1453.97,1416.01
2009-10-26,South Africa,Angola,1625.66,1576.32,1646.27,1555.71
2009-10-28,Curaçao,French Guiana,1332.25,1372.41,1312.43,1392.23
2009-10-28,Zimbabwe,South Africa,1453.97,1646.27,1460.18,1640.06
2009-10-29,Mozambique,Zambia,1547.98,1519.18,1521.99,1545.16
2009-10-30,Guyana,Curaçao,1372.39,1312.43,1383.0,1301.81
2009-10-30,Suriname,French Guiana,1388.05,1392.23,1410.29,1369.99
2009-10-31,South Africa,Mozambique,1640.06,1521.99,1618.82,1543.23
2009-11-01,French Guiana,Guyana,1369.99,1383.0,1357.67,1395.32
2009-11-01,Suriname,Curaçao,1410.29,1301.81,1404.82,1307.28
2009-11-01,Zimbabwe,Zambia,1460.18,1545.16,1486.58,1518.75
2009-11-03,Kenya,Kuwait,1483.45,1566.85,1463.88,1586.42
2009-11-04,Chile,Paraguay,1926.57,1817.01,1933.88,1809.71
2009-11-04,Singapore,Indonesia,1551.18,1433.33,1561.77,1422.75
2009-11-05,Egypt,Tanzania,1785.8,1507.48,1792.52,1500.76
2009-11-06,Bahrain,Togo,1740.14,1545.79,1750.21,1535.71
2009-11-08,Kuwait,China PR,1586.42,1647.02,1586.81,1646.63
2009-11-08,Thailand,Syria,1594.98,1667.23,1595.8,1666.41
2009-11-08,Yemen,Tanzania,1364.26,1500.76,1367.39,1497.64
2009-11-10,Iran,Iceland,1768.37,1504.74,1771.99,1501.12
2009-11-11,Yemen,Tanzania,1367.39,1497.64,1383.09,1481.94
2009-11-13,Paraguay,Qatar,1809.71,1622.77,1781.07,1651.4
2009-11-14,New Zealand,Bahrain,1653.23,1750.21,1680.46,1722.99
2009-11-14,Northern Ireland,Serbia,1621.71,1858.66,1615.21,1865.17
2009-11-14,Oman,Australia,1719.22,1887.41,1707.38,1899.24
2009-11-14,Poland,Romania,1640.31,1772.17,1630.47,1782.0
2009-11-14,Portugal,Bosnia and Herzegovina,1878.53,1718.26,1889.55,1707.24
2009-11-14,Russia,Slovenia,1895.47,1698.78,1904.82,1689.43
2009-11-14,Rwanda,Zambia,1414.94,1518.75,1418.63,1515.07
2009-11-14,Saudi Arabia,Belarus,1793.59,1629.39,1786.57,1636.41
2009-11-14,Singapore,Thailand,1561.77,1595.8,1534.16,1623.41
2009-11-14,Slovakia,United States,1696.48,1904.21,1714.73,1885.97
2009-11-14,South Africa,Japan,1618.82,1887.6,1625.96,1880.46
2009-11-14,Spain,Argentina,2147.86,1917.95,2152.12,1913.69
2009-11-14,Sudan,Benin,1450.41,1550.96,1429.88,1571.49
2009-11-14,Switzerland,Norway,1853.65,1766.33,1836.04,1783.94
2009-11-14,Togo,Gabon,1535.71,1699.18,1567.28,1667.61
2009-11-14,Uzbekistan,Malaysia,1627.38,1352.24,1634.43,1345.2
2009-11-14,Vietnam,Syria,1478.64,1666.41,1467.68,1677.38
2009-11-14,Mozambique,Tunisia,1543.23,1757.8,1577.82,1723.21
2009-11-14,Morocco,Cameroon,1680.16,1837.78,1654.97,1862.97
2009-11-14,North Macedonia,Canada,1589.73,1695.93,1615.72,1669.94
2009-11-14,Luxembourg,Iceland,1136.23,1501.12,1145.44,1491.92
2009-11-14,Angola,Congo,1555.71,1500.37,1551.94,1504.13
2009-11-14,Belgium,Hungary,1575.02,1661.04,1599.73,1636.32
2009-11-14,Brazil,England,2101.72,2039.74,2112.26,2029.2
2009-11-14,Burkina Faso,Malawi,1587.16,1477.36,1600.84,1463.68
2009-11-14,Costa Rica,Uruguay,1795.75,1838.54,1771.25,1863.04
2009-11-14,Croatia,Liechtenstein,1912.07,1203.38,1912.71,1202.73
2009-11-14,Denmark,South Korea,1813.16,1872.24,1813.5,1871.9
2009-11-14,Egypt,Algeria,1792.52,1693.71,1813.98,1672.25
2009-11-14,Wales,Scotland,1619.52,1704.09,1644.14,1679.47
2009-11-14,Estonia,Albania,1500.15,1519.15,1499.01,1520.29
2009-11-14,Honduras,Latvia,1855.68,1609.07,1859.61,1605.14
2009-11-14,Iran,Jordan,1771.99,1495.92,1776.66,1491.25
2009-11-14,Republic of Ireland,France,1809.86,1918.29,1789.86,1938.29
2009-11-14,Italy,Netherlands,1989.03,2076.03,1990.39,2074.67
2009-11-14,Ivory Coast,Guinea,1833.69,1557.58,1844.84,1546.43
2009-11-14,Kenya,Nigeria,1463.88,1833.89,1457.32,1840.46
2009-11-14,Lebanon,China PR,1376.01,1646.63,1364.43,1658.21
2009-11-14,Greece,Ukraine,1778.14,1854.97,1779.99,1853.12
2009-11-14,Kuwait,Indonesia,1586.81,1422.75,1594.76,1414.8
2009-11-15,United Arab Emirates,Czech Republic,1505.53,1816.53,1513.67,1808.39
2009-11-15,Iraq,Azerbaijan,1615.53,1437.68,1622.29,1430.92
2009-11-15,Ghana,Mali,1771.87,1658.92,1761.37,1669.41
2009-11-17,Belgium,Qatar,1599.73,1651.4,1621.77,1629.37
2009-11-17,Oman,Brazil,1707.38,2112.26,1702.97,2116.67
2009-11-17,Slovakia,Chile,1714.73,1933.88,1707.71,1940.89
2009-11-17,South Africa,Jamaica,1625.96,1739.71,1628.29,1737.39
2009-11-18,Malaysia,Uzbekistan,1345.2,1634.43,1334.56,1645.06
2009-11-18,Malta,Bulgaria,1267.82,1754.07,1264.46,1757.43
2009-11-18,Netherlands,Paraguay,2074.67,1781.07,2064.98,1790.76
2009-11-18,Poland,Canada,1630.47,1669.94,1642.88,1657.53
2009-11-18,Slovenia,Russia,1689.43,1904.82,1724.07,1870.18
2009-11-18,Thailand,Singapore,1623.41,1534.16,1599.11,1558.45
2009-11-18,South Korea,Serbia,1871.9,1865.17,1858.85,1878.22
2009-11-18,Ukraine,Greece,1853.12,1779.99,1820.95,1812.16
2009-11-18,United Arab Emirates,Iraq,1513.67,1622.29,1503.01,1632.95
2009-11-18,Uruguay,Costa Rica,1863.04,1771.25,1853.75,1780.53
2009-11-18,Syria,Vietnam,1677.38,1467.68,1666.23,1478.83
2009-11-18,Italy,Sweden,1990.39,1800.8,1995.54,1795.65
2009-11-18,Montenegro,Belarus,1603.91,1636.41,1616.07,1624.26
2009-11-18,Indonesia,Kuwait,1414.8,1594.76,1421.09,1588.47
2009-11-18,Hong Kong,Japan,1365.53,1880.46,1361.0,1885.0
2009-11-18,Honduras,Peru,1859.61,1605.96,1838.83,1626.73
2009-11-18,Germany,Ivory Coast,2009.03,1844.84,2002.01,1851.86
2009-11-18,Iran,North Macedonia,1776.66,1615.72,1769.72,1622.66
2009-11-18,France,Republic of Ireland,1938.29,1789.86,1925.9,1802.24
2009-11-18,Denmark,United States,1813.5,1885.97,1833.94,1865.53
2009-11-18,Bosnia and Herzegovina,Portugal,1707.24,1889.55,1691.96,1904.83
2009-11-18,Bahrain,Yemen,1722.99,1383.09,1729.73,1376.35
2009-11-18,Azerbaijan,Czech Republic,1430.92,1808.39,1465.39,1773.91
2009-11-18,Austria,Spain,1641.81,2152.12,1638.43,2155.5
2009-11-18,Angola,Ghana,1551.94,1761.37,1557.43,1755.88
2009-11-18,Algeria,Egypt,1672.25,1813.98,1705.53,1780.7
2009-11-21,Zambia,North Korea,1515.07,1655.01,1543.14,1626.94
2009-11-22,China PR,Lebanon,1658.21,1364.43,1662.48,1360.16
2009-11-22,Jordan,Iran,1491.25,1769.72,1519.0,1741.97
2009-11-28,Kenya,Zambia,1457.32,1543.14,1435.78,1564.67
2009-11-29,Burundi,Zanzibar,1360.49,1382.67,1330.53,1412.63
2009-11-29,Rwanda,Somalia,1418.63,1087.28,1422.77,1083.14
2009-11-29,Uganda,Tanzania,1587.23,1481.94,1604.17,1464.99
2009-11-30,Ethiopia,Djibouti,1442.92,1033.34,1448.45,1027.81
2009-12-01,Zanzibar,Tanzania,1412.63,1464.99,1399.03,1478.6
2009-12-02,Burundi,Uganda,1330.53,1604.17,1322.3,1612.41
2009-12-02,Ethiopia,Zambia,1448.45,1564.67,1437.61,1575.51
2009-12-02,Kenya,Djibouti,1435.78,1027.81,1438.99,1024.6
2009-12-03,Rwanda,Eritrea,1422.77,1323.77,1434.33,1312.21
2009-12-04,North Korea,Macau,1626.94,973.94,1628.4,972.48
2009-12-04,Sri Lanka,Pakistan,1151.1,1091.04,1164.36,1077.78
2009-12-04,Tanzania,Burundi,1478.6,1322.3,1487.85,1313.05
2009-12-04,Bangladesh,Bhutan,1144.36,996.82,1157.96,983.22
2009-12-04,Djibouti,Zambia,1024.6,1575.51,1022.02,1578.09
2009-12-05,Dominica,British Virgin Islands,1184.89,1204.04,1208.22,1180.71
2009-12-05,Kenya,Ethiopia,1438.99,1437.61,1459.47,1417.14
2009-12-05,Maldives,Nepal,1296.16,1170.39,1290.61,1175.94
2009-12-05,Somalia,Eritrea,1083.14,1312.21,1073.01,1322.34
2009-12-05,Uganda,Zanzibar,1612.41,1399.03,1603.65,1407.78
2009-12-06,Bangladesh,Pakistan,1157.96,1077.78,1152.23,1083.51
2009-12-06,Sri Lanka,Bhutan,1164.36,983.22,1181.04,966.54
2009-12-07,Zambia,Zanzibar,1578.09,1407.78,1570.82,1415.05
2009-12-07,Maldives,Afghanistan,1290.61,1079.57,1301.59,1068.58
2009-12-07,Kenya,Uganda,1459.47,1603.65,1447.7,1615.42
2009-12-08,Bangladesh,Sri Lanka,1152.23,1181.04,1167.26,1166.01
2009-12-08,Pakistan,Bhutan,1083.51,966.54,1105.12,944.92
2009-12-08,Tanzania,Eritrea,1487.85,1322.34,1505.67,1304.53
2009-12-09,Afghanistan,Nepal,1068.58,1175.94,1048.97,1195.55
2009-12-09,Zanzibar,Uganda,1415.05,1615.42,1407.37,1623.09
2009-12-10,Tanzania,Rwanda,1505.67,1434.33,1486.43,1453.57
2009-12-11,Maldives,Sri Lanka,1301.59,1166.01,1321.7,1145.9
2009-12-13,Uganda,Rwanda,1623.09,1453.57,1636.23,1440.43
2009-12-13,Zanzibar,Tanzania,1407.37,1486.43,1426.95,1466.85
2009-12-16,Kuwait,United Arab Emirates,1588.47,1503.01,1583.72,1507.76
2009-12-19,Mozambique,Malawi,1577.82,1463.68,1559.38,1482.12
2009-12-22,Catalonia,Argentina,1659.98,1913.69,1689.3,1884.37
2009-12-27,North Korea,Mali,1628.4,1669.41,1642.7,1655.11
2009-12-28,Qatar,Iran,1629.37,1741.97,1644.45,1726.89
2009-12-29,Egypt,Malawi,1780.7,1482.12,1770.94,1491.88
2009-12-29,Thailand,Zimbabwe,1599.11,1486.58,1611.73,1473.96
2009-12-30,Qatar,North Korea,1644.45,1642.7,1629.76,1657.39
2009-12-30,Mali,Iran,1655.11,1726.89,1670.52,1711.48
2009-12-30,Yemen,Tajikistan,1376.35,1408.64,1388.49,1396.5
2009-12-30,China PR,Jordan,1662.48,1519.0,1656.01,1525.47
2009-12-30,Angola,Estonia,1557.43,1499.01,1542.5,1513.95
2009-12-30,Malaysia,Syria,1334.56,1666.23,1371.97,1628.82
2009-12-31,Singapore,Oman,1558.45,1702.97,1542.0,1719.43
2010-01-02,Iran,North Korea,1711.48,1657.39,1722.3,1646.57
2010-01-02,Qatar,Mali,1629.76,1670.52,1629.42,1670.86
2010-01-02,Syria,Zimbabwe,1628.82,1473.96,1643.71,1459.07
2010-01-02,Yemen,Tajikistan,1388.49,1396.5,1374.15,1410.84
2010-01-03,Angola,Gambia,1542.5,1488.07,1540.51,1490.06
2010-01-04,Egypt,Mali,1770.94,1670.86,1780.15,1661.65
2010-01-04,Tanzania,Ivory Coast,1466.85,1851.86,1463.6,1855.11
2010-01-05,Ghana,Malawi,1755.88,1491.88,1747.67,1500.09
2010-01-06,Singapore,Iran,1542.0,1722.3,1525.06,1739.24
2010-01-06,Lebanon,Vietnam,1360.16,1478.83,1363.59,1475.4
2010-01-06,United Arab Emirates,Malaysia,1507.76,1371.97,1516.75,1362.97
2010-01-06,Thailand,Jordan,1611.73,1525.47,1605.17,1532.04
2010-01-06,Kuwait,Australia,1583.72,1899.24,1595.04,1887.92
2010-01-06,Yemen,Japan,1374.15,1885.0,1371.84,1887.31
2010-01-06,Gabon,Mozambique,1667.61,1559.38,1681.01,1545.98
2010-01-06,China PR,Syria,1656.01,1643.71,1652.89,1646.83
2010-01-06,Benin,Libya,1571.49,1580.44,1582.78,1569.15
2010-01-06,Bahrain,Hong Kong,1729.73,1361.0,1735.53,1355.2
2010-01-06,Indonesia,Oman,1421.09,1719.43,1414.29,1726.23
2010-01-07,Rwanda,Ivory Coast,1440.43,1855.11,1437.2,1858.34
2010-01-09,Kenya,Cameroon,1447.7,1862.97,1443.52,1867.15
2010-01-09,Tunisia,Gambia,1723.21,1490.06,1701.8,1511.47
2010-01-09,Zambia,South Korea,1570.82,1858.85,1603.07,1826.6
2010-01-10,Angola,Mali,1540.51,1661.65,1544.71,1657.45
2010-01-11,Ivory Coast,Burkina Faso,1858.34,1600.84,1845.24,1613.94
2010-01-11,Malawi,Algeria,1500.09,1705.53,1555.81,1649.81
2010-01-12,Egypt,Nigeria,1780.15,1840.46,1816.71,1803.9
2010-01-12,Mozambique,Benin,1545.98,1582.78,1548.17,1580.59
2010-01-13,Cameroon,Gabon,1867.15,1681.01,1836.16,1712.0
2010-01-13,Zambia,Tunisia,1603.07,1701.8,1608.83,1696.05
2010-01-14,Angola,Malawi,1544.71,1555.81,1572.43,1528.09
2010-01-14,Mali,Algeria,1657.45,1649.81,1636.19,1671.07
2010-01-15,Ivory Coast,Ghana,1845.24,1747.67,1867.9,1725.01
2010-01-15,Yemen,Kenya,1371.84,1443.52,1392.23,1423.13
2010-01-16,Nigeria,Benin,1803.9,1580.59,1812.91,1571.58
2010-01-16,Egypt,Mozambique,1816.71,1548.17,1827.67,1537.21
2010-01-17,Cameroon,Zambia,1836.16,1608.83,1845.01,1599.98
2010-01-17,Gabon,Tunisia,1712.0,1696.05,1711.04,1697.0
2010-01-17,Thailand,Singapore,1605.17,1525.06,1615.44,1514.79
2010-01-17,Vietnam,China PR,1475.4,1652.89,1463.98,1664.31
2010-01-18,Angola,Algeria,1572.43,1671.07,1575.33,1668.18
2010-01-18,Finland,South Korea,1708.07,1826.6,1695.17,1839.49
2010-01-18,Mali,Malawi,1636.19,1528.09,1657.98,1506.3
2010-01-19,Burkina Faso,Ghana,1613.94,1725.01,1599.57,1739.38
2010-01-20,Nigeria,Mozambique,1812.91,1537.21,1825.27,1524.85
2010-01-20,Yemen,Bahrain,1392.23,1735.53,1444.22,1683.54
2010-01-20,Thailand,Poland,1615.44,1642.88,1589.88,1668.44
2010-01-20,Egypt,Benin,1827.67,1571.58,1839.3,1559.95
2010-01-20,Chile,Panama,1940.89,1606.59,1943.42,1604.06
2010-01-20,Oman,Sweden,1726.23,1795.65,1714.14,1807.74
2010-01-21,Cameroon,Tunisia,1845.01,1697.0,1836.65,1705.36
2010-01-21,Gabon,Zambia,1711.04,1599.98,1683.81,1627.21
2010-01-22,Latvia,South Korea,1605.14,1839.49,1599.87,1844.77
2010-01-23,Syria,Sweden,1646.83,1807.74,1650.78,1803.78
2010-01-23,Poland,Singapore,1668.44,1514.79,1687.14,1496.09
2010-01-23,United States,Honduras,1865.53,1838.83,1842.16,1862.2
2010-01-24,Angola,Ghana,1575.33,1739.38,1561.12,1753.59
2010-01-24,Ivory Coast,Algeria,1867.9,1668.18,1836.31,1699.77
2010-01-25,Zambia,Nigeria,1627.21,1825.27,1637.93,1814.55
2010-01-25,Egypt,Cameroon,1839.3,1836.65,1870.26,1805.69
2010-01-26,Argentina,Costa Rica,1884.37,1780.53,1891.84,1773.06
2010-01-27,South Africa,Zimbabwe,1628.29,1459.07,1638.17,1449.19
2010-01-28,Algeria,Egypt,1699.77,1870.26,1677.09,1892.94
2010-01-28,Ghana,Nigeria,1753.59,1814.55,1778.0,1790.14
2010-01-30,Nigeria,Algeria,1790.14,1677.09,1804.4,1662.83
2010-01-31,Ghana,Egypt,1778.0,1892.94,1763.84,1907.1
2010-01-31,Jamaica,Canada,1737.39,1657.53,1745.62,1649.3
2010-02-02,Japan,Venezuela,1887.31,1788.96,1882.16,1794.11
2010-02-06,Japan,China PR,1882.16,1664.31,1871.8,1674.67
2010-02-07,South Korea,Hong Kong,1844.77,1355.2,1848.37,1351.59
2010-02-10,China PR,South Korea,1674.67,1848.37,1715.6,1807.43
2010-02-10,Argentina,Jamaica,1891.84,1745.62,1898.1,1739.37
2010-02-11,Japan,Hong Kong,1871.8,1351.59,1873.82,1349.57
2010-02-14,Hong Kong,China PR,1349.57,1715.6,1344.36,1720.81
2010-02-14,Japan,South Korea,1873.82,1807.43,1842.07,1839.19
2010-02-16,Sri Lanka,Myanmar,1145.9,1359.17,1127.92,1377.15
2010-02-16,Tajikistan,Bangladesh,1410.84,1167.26,1385.15,1192.94
2010-02-17,North Korea,Turkmenistan,1646.57,1394.46,1636.64,1404.39
2010-02-18,Bangladesh,Myanmar,1192.94,1377.15,1184.71,1385.38
